scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
226,1783000602.476562977,221.025223132,10.508098510,303.350145983,-0.222021935,0.132778453,0.965958665,76
227,1783000602.526034117,221.710478421,8.502885620,304.129978866,-0.222021935,0.132778453,0.965958665,76
228,1783000602.575771093,218.771230092,9.220803247,304.305297568,-0.258944741,0.163473840,0.951957943,77
229,1783000602.625813961,219.363460306,8.574266784,304.753704352,-0.237153239,0.128722695,0.962906438,83
230,1783000602.675802946,222.784478578,9.728421120,308.506304368,-0.184797893,0.070376401,0.980253488,76
231,1783000602.726449966,222.786956320,11.850645906,302.961305416,-0.218484478,0.087804921,0.971882106,74
232,1783000602.775623083,220.693445394,11.829620875,291.584171619,-0.177566906,0.152926181,0.972154091,69
233,1783000602.825824976,220.650650656,11.011939217,275.272169248,-0.128837509,0.013285161,0.991576725,70
234,1783000602.876049042,220.567279564,13.126249989,281.082511572,-0.112182632,0.113380874,0.987197971,67
235,1783000602.925483942,225.479303408,20.620526157,313.435862824,-0.207875655,0.027439672,0.977770309,71
236,1783000602.976286888,224.286117142,23.016927021,310.764122761,-0.205993030,0.037857560,0.977820882,70
237,1783000603.026635885,229.049002642,26.112946202,314.667119712,-0.226155880,-0.000459181,0.974091016,72
238,1783000603.077085018,234.401322832,31.671371795,322.374372508,-0.185815669,0.003292628,0.982579104,70
239,1783000603.126899004,237.926028387,34.194476964,328.067424472,-0.200674188,0.134506531,0.970380267,77
240,1783000603.177882910,241.135838610,36.479325997,335.800786972,-0.238745565,0.116743611,0.964039151,76
241,1783000603.227694988,248.755742927,37.713440297,340.423846095,-0.219257617,0.238200336,0.946143064,79
242,1783000603.277123928,251.590331290,37.664515195,346.781062195,-0.238212300,0.176380843,0.955062667,72
243,1783000603.326957941,258.104869781,37.624453111,352.305540642,-0.230640484,0.056488371,0.971397978,71
244,1783000603.376708984,261.640319200,36.440151099,354.856383842,-0.156690057,0.099425424,0.982630557,76
245,1783000603.426367044,260.390219682,35.767596862,357.709206409,-0.234547423,0.052463482,0.970687946,81
246,1783000603.479530096,263.814970482,35.873595203,362.420927117,-0.208762276,0.056196495,0.976350483,76
247,1783000603.529505014,264.563656651,34.449702890,363.303396078,-0.231089773,0.161193169,0.959486466,77
248,1783000603.579535961,269.298859232,33.012770054,368.219300783,-0.234787688,0.194038724,0.952482921,76
249,1783000603.630173922,269.873432463,31.091413383,369.736544159,-0.234787688,0.194038724,0.952482921,76
250,1783000603.680557013,265.325363397,27.950214732,369.605840184,-0.254018052,0.053451442,0.965721374,68
251,1783000603.730182886,265.982849147,27.628478271,369.133260877,-0.258356248,0.088716619,0.961967469,75
252,1783000603.778377056,265.113746216,27.954275912,370.030131137,-0.254018052,0.053451442,0.965721374,68
253,1783000603.829032898,268.985360636,28.318746918,371.325791139,-0.246516690,0.211783072,0.945715313,75
254,1783000603.878587961,269.410939358,30.128735666,374.602677339,-0.289200707,0.263096926,0.920403693,71
255,1783000603.928224087,263.505475735,31.211191247,365.814590884,-0.275118936,0.063496263,0.959311105,75
256,1783000603.977804899,267.243437815,32.647494180,356.056297429,-0.313043177,0.143705360,0.938803887,87
257,1783000604.027018070,267.868063024,31.104667049,357.083846777,-0.280137330,0.142899388,0.949264369,84
258,1783000604.077066898,267.303435871,33.536235046,356.542029796,-0.313043177,0.143705360,0.938803887,87
259,1783000604.127446890,268.706188581,40.099394879,373.445383204,-0.276190266,0.105854698,0.955255840,78
260,1783000604.177059889,273.138124441,44.033555353,373.361535621,-0.272150685,0.273640555,0.922526342,72
261,1783000604.226841927,274.791261858,47.536908667,374.799701469,-0.247480182,0.236997852,0.939460259,72
262,1783000604.277091980,277.747037187,51.559496860,381.272928717,-0.202605566,0.142142622,0.968889292,71
263,1783000604.326852083,279.471064710,54.042169415,388.711556049,-0.218215976,0.154791680,0.963546223,64
264,1783000604.376688957,283.923255956,56.761346983,392.936925332,-0.210677480,0.173762314,0.961988388,63
265,1783000604.426445007,283.980442777,58.911794574,400.428950385,-0.157826213,0.180149274,0.970895013,65
266,1783000604.476073027,294.458797896,59.862837656,400.205478068,-0.237472879,0.100051869,0.966227848,66
267,1783000604.525326967,298.633154979,60.322973916,402.527029341,-0.341025086,0.194904115,0.919627249,77
268,1783000604.574932098,302.686611191,61.451172261,408.227787257,-0.291556807,0.189641567,0.937566373,67
269,1783000604.625293016,305.917874325,61.541543548,412.014259151,-0.236955474,0.097639599,0.966601579,64
270,1783000604.675335884,307.738446978,61.583582304,415.747145890,-0.297332641,0.073113682,0.951970425,59
271,1783000604.725676060,313.430666577,61.233514608,420.219143707,-0.307376684,0.009135708,0.951544068,59
272,1783000604.775995016,314.294395013,59.838889164,424.842477253,-0.335484004,0.005886845,0.942027509,63
